"","class","cap.diameter","cap.shape","cap.color","does.bruise.or.bleed","gill.color","stem.height","stem.width","stem.color","has.ring","ring.type","habitat","season"
"28233","p",8.24,"s","r","t","w",4.76,13.11,"n","f","f","d","u"
"28234","p",6.23,"s","n","t","g",4.38,13.16,"g","f","f","d","u"
"28235","p",6.65,"s","g","t","w",4.48,12.29,"g","f","f","d","u"
"28236","p",6.22,"s","r","t","w",4.61,12.37,"r","f","f","d","u"
"28237","p",7.01,"s","r","t","g",4.55,12.62,"n","f","f","d","u"
"28238","p",7.36,"s","n","t","w",4.59,11.77,"g","f","f","d","a"
"28239","p",7.75,"s","n","t","g",4.39,11.71,"n","f","f","d","u"
"28240","p",6.76,"s","r","t","g",4.39,12.36,"n","f","f","d","u"
"28241","p",15.2,"f","g","t","n",5.1,25.38,"r","f","f","l","a"
"28242","p",12.99,"f","n","t","w",5.06,25,"g","f","f","l","u"
"28243","p",15.53,"x","k","t","b",4.81,26.95,"g","f","f","g","a"
"28244","p",17.01,"x","n","t","n",4.8,24.12,"n","f","f","g","a"
"28245","p",14.08,"x","k","t","w",5.19,25.77,"g","f","f","l","u"
"28246","p",15.54,"x","n","t","n",5.26,24.75,"g","f","f","g","u"
"28247","p",11.29,"x","k","t","b",5.48,27.63,"g","f","f","l","u"
"28248","p",17.73,"x","g","t","w",5.27,25.2,"r","f","f","g","a"
"28249","p",13.53,"f","r","t","w",5.14,26.78,"r","f","f","g","u"
"28250","p",17.31,"s","n","t","b",4.96,27.66,"r","f","f","g","u"
"28251","p",10.69,"x","r","t","b",4.63,21.69,"r","f","f","g","u"
"28252","p",11.89,"s","n","t","n",5.48,29.48,"r","f","f","g","u"
"28253","p",13.08,"s","r","t","w",5.26,27.36,"g","f","f","d","a"
"28254","p",17,"f","k","t","w",4.98,25.56,"g","f","f","l","a"
"28255","p",16.89,"f","g","t","w",4.74,24.29,"g","f","f","l","a"
"28256","p",9.49,"f","k","t","b",4.09,20.15,"g","f","f","g","a"
"28257","p",15.05,"x","k","t","n",5.17,25.62,"g","f","f","d","u"
"28258","p",13.45,"x","g","t","n",5.03,26.19,"g","f","f","d","a"
"28259","p",13.84,"x","r","t","b",5.31,25.12,"n","f","f","g","a"
"28260","p",15.15,"s","k","t","n",5.25,27.31,"r","f","f","l","a"
"28261","p",12.29,"f","g","t","w",4.76,24.26,"n","f","f","l","a"
"28262","p",12.46,"s","g","t","w",5.35,25.56,"g","f","f","l","a"
"28263","p",13.29,"s","k","t","b",4.9,25.75,"g","f","f","g","a"
"28264","p",13.52,"f","r","t","b",4.53,22.5,"n","f","f","l","u"
"28265","p",15.27,"s","g","t","w",5.73,28.24,"n","f","f","g","a"
"28266","p",10.27,"s","g","t","n",5.03,23.19,"g","f","f","l","u"
"28267","p",17.8,"f","n","t","n",5.29,24.93,"g","f","f","g","u"
"28268","p",13.88,"f","n","t","n",4.93,26.63,"r","f","f","l","a"
"28269","p",14.02,"x","k","t","w",4.74,26.35,"r","f","f","l","u"
"28270","p",14.95,"f","r","t","b",5.26,25.67,"g","f","f","d","u"
"28271","p",14.13,"x","n","t","n",5.22,26.98,"r","f","f","l","u"
"28272","p",16.47,"f","r","t","b",5.6,29.4,"g","f","f","d","a"
"28273","p",16.23,"x","n","t","n",4.67,24.44,"g","f","f","g","u"
"28274","p",15.2,"s","r","t","n",4.94,25.82,"r","f","f","g","a"
"28275","p",14.04,"s","n","t","w",5.08,24.52,"g","f","f","g","a"
"28276","p",12.8,"s","r","t","b",5.67,28.31,"r","f","f","l","a"
"28277","p",13.26,"s","k","t","w",5.41,27.17,"r","f","f","g","a"
"28278","p",14.45,"x","r","t","b",4.78,23.17,"r","f","f","d","u"
"28279","p",14.06,"x","r","t","b",5.48,24.52,"r","f","f","g","a"
"28280","p",13.43,"f","r","t","b",5.13,26.62,"r","f","f","l","u"
"28281","p",9.28,"f","r","t","b",4.92,23.14,"n","f","f","l","u"
"28282","p",11.02,"x","g","t","w",4.87,22.64,"n","f","f","g","u"
"28283","p",14.25,"f","g","t","b",5.26,24.99,"g","f","f","l","a"
"28284","p",12.98,"f","n","t","b",4.7,24.86,"g","f","f","l","a"
"28285","p",14.9,"f","k","t","n",5.68,27.93,"g","f","f","d","a"
"28286","p",17.49,"f","k","t","w",4.89,26.03,"g","f","f","l","u"
"28287","p",14.48,"f","k","t","w",4.82,23.99,"g","f","f","g","u"
"28288","p",11.92,"x","r","t","n",5.07,25.6,"g","f","f","d","u"
"28289","p",9.11,"s","g","t","n",4.58,22.87,"n","f","f","d","u"
"28290","p",14.18,"s","r","t","b",5.18,26.25,"g","f","f","g","u"
"28291","p",16.7,"s","g","t","b",5.47,28.17,"n","f","f","g","a"
"28292","p",12.88,"x","r","t","n",4.86,24.01,"r","f","f","g","a"
"28293","p",14.27,"s","k","t","b",5.1,24.22,"r","f","f","d","a"
"28294","p",14.86,"s","g","t","n",5.62,27.76,"n","f","f","d","a"
"28295","p",10.67,"x","r","t","b",4.8,23.96,"g","f","f","d","u"
"28296","p",10.83,"f","r","t","b",4.45,21.62,"g","f","f","l","u"
"28297","p",13.86,"f","n","t","b",5.12,25.06,"n","f","f","g","a"
"28298","p",16.18,"s","r","t","b",5.28,27.09,"n","f","f","g","a"
"28299","p",13.98,"f","r","t","b",5.1,26.34,"r","f","f","l","u"
"28300","p",12.8,"s","g","t","n",5.13,25.78,"r","f","f","l","a"
"28301","p",14.78,"s","k","t","b",5.07,24.16,"r","f","f","l","a"
"28302","p",7.3,"f","r","t","n",4.49,23.48,"n","f","f","d","u"
"28303","p",13.75,"s","k","t","n",5.27,26.03,"n","f","f","d","u"
"28304","p",14.28,"s","k","t","b",5.38,24.83,"r","f","f","l","u"
"28305","p",3.94,"s","k","t","w",3.73,21.73,"r","f","f","g","a"
"28306","p",13.74,"s","g","t","w",5.06,25.98,"g","f","f","l","a"
"28307","p",12.14,"s","r","t","w",4.6,23.27,"r","f","f","d","a"
"28308","p",14.56,"x","n","t","w",5.3,25.59,"g","f","f","d","a"
"28309","p",8.68,"x","k","t","b",3.88,18.99,"r","f","f","d","u"
"28310","p",14.69,"f","g","t","w",4.83,26.64,"r","f","f","l","u"
"28311","p",12.63,"x","r","t","b",4.97,22.43,"g","f","f","g","u"
"28312","p",13.4,"s","n","t","w",5.47,28.64,"n","f","f","d","a"
"28313","p",13.4,"s","g","t","b",5.24,24.91,"r","f","f","g","u"
"28314","p",12.51,"f","k","t","w",5.43,23.35,"r","f","f","g","a"
"28315","p",15.75,"s","k","t","n",5.76,25.71,"g","f","f","d","u"
"28316","p",12.25,"f","r","t","n",4.68,23.32,"r","f","f","d","a"
"28317","p",10.24,"f","r","t","n",4.93,22.52,"n","f","f","d","u"
"28318","p",14.82,"x","k","t","w",5.01,26.41,"r","f","f","g","u"
"28319","p",12.92,"s","k","t","n",4.6,24.89,"r","f","f","d","u"
"28320","p",14.72,"s","k","t","b",5.17,24.98,"r","f","f","l","a"
"28321","p",18.54,"f","n","t","n",5.28,25.96,"g","f","f","l","u"
"28322","p",14.76,"s","k","t","w",5.02,22.82,"r","f","f","l","u"
"28323","p",12.65,"f","g","t","n",4.83,23.67,"g","f","f","g","a"
"28324","p",14.7,"x","k","t","n",5.05,27.37,"g","f","f","g","u"
"28325","p",16.95,"f","g","t","n",4.85,25.41,"r","f","f","l","a"
"28326","p",16.53,"s","r","t","n",4.98,27.31,"r","f","f","l","u"
"28327","p",15.59,"f","r","t","n",5.06,25.95,"g","f","f","g","a"
"28328","p",10.44,"x","n","t","b",5.05,22.65,"r","f","f","d","u"
"28329","p",13.84,"x","r","t","w",5.03,25.39,"r","f","f","l","a"
"28330","p",13.36,"s","k","t","w",5.34,25.42,"r","f","f","l","a"
"28331","p",10.61,"x","r","t","b",4.85,25.63,"g","f","f","l","a"
"28332","p",11.78,"f","k","t","w",4.76,23.95,"n","f","f","d","a"
"28333","p",13.16,"x","n","t","n",5,24.98,"g","f","f","l","u"
"28334","p",14.23,"f","r","t","w",5.47,29,"r","f","f","l","u"
"28335","p",13.95,"x","k","t","w",4.88,24.48,"n","f","f","l","u"
"28336","p",13.71,"x","n","t","w",4.8,23.55,"r","f","f","l","a"
"28337","p",15.01,"s","n","t","n",5.15,27.29,"r","f","f","d","u"
"28338","p",15.19,"x","g","t","b",4.93,23.71,"n","f","f","l","a"
"28339","p",15.65,"s","r","t","n",5.43,26.39,"n","f","f","d","a"
"28340","p",13.72,"f","k","t","b",4.95,24.27,"g","f","f","l","u"
"28341","p",12.72,"x","n","t","b",4.66,24.71,"n","f","f","g","u"
"28342","p",10.98,"x","g","t","w",4.48,24.58,"r","f","f","l","a"
"28343","p",16.15,"s","k","t","n",4.99,25.3,"n","f","f","d","u"
"28344","p",12.47,"s","k","t","n",5.64,27.02,"r","f","f","g","a"
"28345","p",9.21,"f","k","t","n",4.76,24.98,"g","f","f","d","a"
"28346","p",10.38,"x","r","t","b",4.98,24.89,"n","f","f","l","a"
"28347","p",13.65,"x","g","t","w",4.95,24.36,"g","f","f","l","u"
"28348","p",14.42,"x","k","t","n",4.85,25.02,"n","f","f","l","u"
"28349","p",11.73,"x","n","t","n",4.11,22.88,"g","f","f","d","u"
"28350","p",9.37,"s","n","t","w",4.38,21.9,"n","f","f","g","u"
"28351","p",15.4,"x","n","t","w",4.66,23.42,"n","f","f","g","a"
"28352","p",15.04,"f","g","t","b",5.63,28.11,"n","f","f","d","u"
"28353","p",12.52,"x","k","t","b",4.78,22.48,"r","f","f","d","a"
"28354","p",17.14,"x","k","t","w",5.32,26.89,"n","f","f","d","a"
"28355","p",13.42,"s","k","t","b",5.47,24.25,"r","f","f","g","a"
"28356","p",15.59,"s","g","t","w",5.3,26.32,"n","f","f","g","u"
"28357","p",15.08,"x","k","t","w",4.62,23.8,"n","f","f","g","u"
"28358","p",15.97,"s","k","t","b",5.44,27.26,"n","f","f","g","u"
"28359","p",11.43,"x","k","t","n",4.91,23.3,"n","f","f","d","a"
"28360","p",15.54,"x","k","t","b",5.51,27.43,"g","f","f","l","a"
"28361","p",15.81,"f","k","t","n",5.11,25.23,"g","f","f","l","a"
"28362","p",15.24,"x","r","t","w",5.56,27.38,"r","f","f","l","a"
"28363","p",14.24,"x","r","t","b",4.93,26.01,"n","f","f","g","a"
"28364","p",14.29,"x","n","t","n",5.52,26.16,"r","f","f","d","a"
"28365","p",14.24,"s","r","t","n",4.87,23.92,"n","f","f","l","u"
"28366","p",15.41,"s","g","t","n",5.12,26.54,"n","f","f","d","a"
"28367","p",10.75,"x","g","t","w",5.35,26.94,"n","f","f","d","a"
"28368","p",10.68,"x","r","t","w",4.63,22.94,"r","f","f","l","a"
"28369","p",15.51,"x","n","t","w",4.99,24.33,"n","f","f","d","a"
"28370","p",14.64,"x","r","t","w",5.17,25.69,"r","f","f","l","a"
"28371","p",13.27,"x","r","t","w",4.96,24.38,"g","f","f","d","a"
"28372","p",13.39,"x","r","t","n",4.94,25.44,"n","f","f","l","u"
"28373","p",14.35,"s","g","t","w",5.01,26.46,"g","f","f","d","a"
"28374","p",15.24,"f","n","t","n",4.73,26.3,"n","f","f","g","u"
"28375","p",12.05,"s","n","t","b",5.08,25.16,"g","f","f","d","a"
"28376","p",11.81,"f","g","t","n",5.15,25.7,"g","f","f","l","u"
"28377","p",12.07,"s","r","t","w",4.97,24.16,"g","f","f","d","u"
"28378","p",15.07,"f","k","t","n",4.89,23.83,"r","f","f","l","a"
"28379","p",13.74,"x","k","t","b",4.94,25.79,"n","f","f","d","a"
"28380","p",12.67,"s","n","t","w",4.37,20.59,"r","f","f","g","a"
"28381","p",12.18,"x","g","t","n",4.62,26.41,"r","f","f","d","u"
"28382","p",8.84,"s","k","t","n",4.97,25.24,"n","f","f","l","a"
"28383","p",11.65,"x","r","t","b",5.06,24.01,"r","f","f","d","a"
"28384","p",14.02,"f","r","t","b",5.06,25.27,"g","f","f","g","u"
"28385","p",10.1,"s","n","t","b",4.93,23.85,"n","f","f","l","a"
"28386","p",15.45,"x","g","t","b",5.57,28.33,"g","f","f","l","a"
"28387","p",13.14,"s","k","t","w",4.81,25.05,"g","f","f","l","u"
"28388","p",12.78,"s","k","t","n",5.3,24.7,"n","f","f","d","u"
"28389","p",12.36,"f","n","t","w",4.82,25.49,"g","f","f","d","u"
"28390","p",15.19,"s","k","t","w",4.94,26.26,"r","f","f","l","a"
"28391","p",16.48,"f","n","t","b",5.33,25.87,"n","f","f","g","a"
"28392","p",14.56,"s","n","t","n",5.21,26.61,"n","f","f","l","u"
"28393","p",8.11,"x","r","t","b",4.56,21.12,"r","f","f","g","a"
"28394","p",16.6,"f","n","t","w",5.43,25.88,"n","f","f","d","u"
"28395","p",12.1,"s","r","t","b",5.36,26.58,"n","f","f","l","a"
"28396","p",15.27,"s","r","t","w",5.33,25.87,"r","f","f","g","u"
"28397","p",14.2,"f","g","t","w",5.39,26.43,"r","f","f","d","a"
"28398","p",13.65,"x","n","t","n",4.83,24.38,"r","f","f","g","a"
"28399","p",10.68,"s","r","t","n",4.76,24.64,"g","f","f","g","a"
"28400","p",10.53,"x","n","t","b",5.09,24.1,"r","f","f","l","u"
"28401","p",12.73,"f","r","t","b",4.94,23.95,"r","f","f","d","u"
"28402","p",13.96,"s","r","t","n",5.67,24.99,"r","f","f","l","a"
"28403","p",12.1,"x","g","t","b",4.92,24.81,"r","f","f","g","a"
"28404","p",11.32,"s","r","t","b",4.52,23.02,"n","f","f","l","u"
"28405","p",14.12,"x","n","t","w",5.14,26.55,"n","f","f","d","a"
"28406","p",11.97,"x","g","t","w",4.91,26.91,"r","f","f","l","a"
"28407","p",12.46,"f","r","t","b",5.05,23.28,"g","f","f","d","a"
"28408","p",11.94,"x","n","t","b",4.93,24.54,"r","f","f","l","u"
"28409","p",11.54,"f","r","t","n",5.08,25.58,"g","f","f","g","u"
"28410","p",15.12,"s","k","t","n",5.05,24.98,"n","f","f","d","a"
"28411","p",13.59,"x","n","t","n",5.52,25.85,"n","f","f","g","a"
"28412","p",13.96,"x","g","t","w",4.95,25.2,"n","f","f","g","u"
"28413","p",15.43,"x","n","t","n",5.32,26.97,"g","f","f","g","u"
"28414","p",13.81,"x","n","t","w",4.52,25.55,"r","f","f","d","a"
"28415","p",13.08,"s","k","t","b",5.18,24.73,"g","f","f","d","u"
"28416","p",17.07,"x","k","t","b",5.05,25.32,"r","f","f","d","a"
"28417","p",16.03,"f","k","t","w",5.42,27.03,"r","f","f","d","u"
"28418","p",11.11,"s","r","t","w",4.92,22.39,"n","f","f","d","a"
"28419","p",16.31,"x","r","t","w",5.34,24.7,"n","f","f","l","u"
"28420","p",13.46,"s","n","t","w",5.05,24.83,"r","f","f","g","a"
"28421","p",15.29,"f","r","t","n",5.07,26.73,"n","f","f","l","a"
"28422","p",18.69,"x","k","t","w",6.06,28.21,"r","f","f","l","u"
"28423","p",11.79,"s","k","t","n",4.75,24.35,"r","f","f","l","a"
"28424","p",13.96,"f","g","t","w",5.02,23.97,"r","f","f","d","u"
"28425","p",16.3,"s","k","t","n",5.4,26,"r","f","f","l","u"
"28426","p",10.73,"s","n","t","n",4.98,24.36,"n","f","f","l","a"
"28427","p",13.71,"f","r","t","b",5.05,22.83,"n","f","f","l","a"
"28428","p",14.14,"x","k","t","b",5.51,26.46,"n","f","f","l","u"
"28429","p",12.85,"f","g","t","b",5.16,24.77,"n","f","f","d","u"
"28430","p",16.41,"x","n","t","b",5.19,27.08,"n","f","f","g","a"
"28431","p",17.01,"s","g","t","b",5.35,26.41,"n","f","f","d","a"
"28432","p",11.71,"x","r","t","w",5.53,27.57,"r","f","f","g","u"
"28433","p",11.32,"x","k","t","b",4.71,23.11,"g","f","f","l","a"
"28434","p",11.76,"x","g","t","b",4.96,23.84,"g","f","f","g","u"
"28435","p",20.91,"f","k","t","b",5.35,27.6,"r","f","f","d","u"
"28436","p",10.19,"f","k","t","n",5.19,25.37,"r","f","f","d","a"
"28437","p",13.14,"f","k","t","n",5,26.62,"n","f","f","d","u"
"28438","p",14.01,"f","n","t","n",5.24,25.84,"r","f","f","d","u"
"28439","p",17.26,"x","n","t","n",4.91,24.52,"n","f","f","d","a"
"28440","p",16.83,"x","r","t","n",5.03,24.8,"n","f","f","g","u"
"28441","p",14.82,"s","k","t","n",4.81,25.05,"g","f","f","d","a"
"28442","p",9.78,"s","g","t","b",4.56,22.52,"r","f","f","g","u"
"28443","p",11.57,"x","k","t","w",4.93,24.28,"g","f","f","d","a"
"28444","p",15.08,"s","r","t","w",4.72,22.69,"n","f","f","d","a"
"28445","p",17.62,"f","k","t","n",5.45,28.56,"r","f","f","l","u"
"28446","p",16.3,"x","n","t","w",5.6,26.55,"r","f","f","l","u"
"28447","p",15.79,"s","n","t","b",5.27,27.61,"r","f","f","l","a"
"28448","p",13.82,"s","k","t","b",5.48,25.83,"n","f","f","d","u"
"28449","p",16.53,"s","g","t","n",5.53,27.5,"r","f","f","l","u"
"28450","p",13.04,"x","k","t","w",4.69,21.72,"g","f","f","g","a"
"28451","p",7.33,"x","g","t","w",4.38,23.07,"n","f","f","d","u"
"28452","p",12.79,"x","r","t","n",5.05,26.72,"g","f","f","d","a"
"28453","p",12.35,"x","g","t","n",5.09,26.89,"g","f","f","d","a"
"28454","p",15.33,"s","n","t","n",4.68,23.37,"g","f","f","d","a"
"28455","p",14.99,"s","r","t","b",5.23,26.24,"g","f","f","l","a"
"28456","p",13.57,"f","g","t","w",5.27,24.8,"r","f","f","g","a"
"28457","p",13.6,"x","n","t","b",4.83,25.62,"n","f","f","l","a"
"28458","p",11.15,"x","r","t","b",4.99,25.94,"r","f","f","g","u"
"28459","p",11.08,"s","n","t","n",4.88,26.23,"r","f","f","d","a"
"28460","p",14.2,"f","k","t","b",5.06,27.51,"g","f","f","d","a"
"28461","p",10.82,"s","g","t","b",4.37,25.34,"r","f","f","d","u"
"28462","p",12.82,"s","r","t","n",5.31,26.04,"g","f","f","g","u"
"28463","p",11.87,"s","g","t","w",5.62,27.75,"n","f","f","d","u"
"28464","p",16.5,"s","r","t","w",5.13,29.23,"g","f","f","g","a"
"28465","p",13.17,"s","g","t","b",5.24,25.45,"g","f","f","l","a"
"28466","p",15.54,"f","k","t","b",5.46,28.08,"g","f","f","d","u"
"28467","p",9.9,"s","n","t","b",4.64,25.81,"r","f","f","l","a"
"28468","p",15.33,"f","r","t","b",5.56,26.95,"n","f","f","d","a"
"28469","p",13.4,"s","r","t","b",5.35,25.96,"g","f","f","l","u"
"28470","p",16.44,"f","n","t","b",5.28,27.21,"r","f","f","l","u"
"28471","p",8.4,"f","r","t","n",4.55,23.06,"n","f","f","l","a"
"28472","p",10.47,"s","k","t","n",4.76,22.49,"g","f","f","d","a"
"28473","p",9.69,"f","k","t","n",4.77,24.17,"r","f","f","g","u"
"28474","p",15.2,"s","n","t","n",4.94,23.07,"g","f","f","l","u"
"28475","p",15.33,"x","n","t","b",5.16,26.6,"n","f","f","g","a"
"28476","p",15.69,"f","k","t","n",5.38,26.89,"n","f","f","d","u"
"28477","p",8.78,"s","n","t","w",4.56,23.98,"n","f","f","d","u"
"28478","p",14.01,"x","k","t","w",4.78,24.71,"r","f","f","l","u"
"28479","p",10.54,"f","r","t","b",4.58,23.89,"n","f","f","d","a"
"28480","p",14.6,"f","n","t","n",5.22,26.35,"n","f","f","l","u"
"28481","p",18.73,"x","r","t","w",5.06,24.02,"r","f","f","l","a"
"28482","p",9.56,"s","k","t","b",4.94,24.21,"r","f","f","d","u"
"28483","p",11.61,"s","n","t","b",5,25.02,"g","f","f","d","a"
"28484","p",15.74,"s","n","t","w",5.13,24.26,"r","f","f","d","u"
"28485","p",12.38,"x","n","t","n",4.89,24.13,"r","f","f","d","a"
"28486","p",15.54,"x","k","t","n",5.07,26.45,"n","f","f","d","u"
"28487","p",10.56,"s","g","t","n",4.92,24.05,"n","f","f","g","a"
"28488","p",16.19,"f","k","t","b",5.48,27.21,"n","f","f","d","u"
"28489","p",12.42,"f","g","t","n",4.27,21.47,"g","f","f","g","a"
"28490","p",8.05,"f","n","t","w",4.93,24.45,"n","f","f","g","a"
"28491","p",14.43,"s","k","t","n",5.06,25.16,"g","f","f","l","u"
"28492","p",13.56,"x","r","t","w",4.67,25.53,"r","f","f","d","u"
"28493","p",10.66,"x","r","t","w",4.82,23.05,"r","f","f","d","a"
"28494","p",11.81,"s","k","t","w",5.35,25.16,"n","f","f","d","u"
"28495","p",9.39,"f","r","t","n",4.73,23.12,"r","f","f","g","u"
"28496","p",13.82,"x","r","t","b",5.06,23.7,"r","f","f","g","a"
"28497","p",13.86,"f","g","t","b",5.05,26.15,"n","f","f","g","u"
"28498","p",14.63,"s","g","t","w",5.53,25.32,"n","f","f","g","u"
"28499","p",8.85,"f","k","t","b",4.16,21.65,"n","f","f","g","u"
"28500","p",13.34,"s","r","t","b",5.4,26.13,"r","f","f","l","a"
"28501","p",11.66,"f","g","t","b",4.36,24.26,"r","f","f","d","a"
"28502","p",12.34,"x","r","t","w",4.62,22.52,"n","f","f","d","a"
"28503","p",12.26,"f","g","t","n",5.24,22.37,"n","f","f","l","a"
"28504","p",10.89,"x","n","t","w",5.13,24.75,"r","f","f","g","u"
"28505","p",13.08,"f","n","t","n",5.09,26.07,"g","f","f","l","u"
"28506","p",11.73,"f","n","t","w",5.24,23.79,"r","f","f","d","u"
"28507","p",17.76,"s","r","t","n",5.65,27.13,"g","f","f","l","a"
"28508","p",16.45,"s","k","t","b",5.01,23.92,"g","f","f","l","a"
"28509","p",11.23,"f","g","t","n",4.92,22.66,"r","f","f","l","a"
"28510","p",16.14,"s","r","t","b",4.93,24.95,"r","f","f","d","a"
"28511","p",13.12,"f","k","t","n",5.08,21.32,"r","f","f","g","a"
"28512","p",10.98,"s","k","t","w",4.55,25.63,"n","f","f","d","u"
"28513","p",13.39,"f","k","t","n",4.94,25,"g","f","f","d","a"
"28514","p",12.39,"s","g","t","b",4.94,24.23,"r","f","f","g","u"
"28515","p",14.86,"f","g","t","b",4.96,22.91,"r","f","f","l","a"
"28516","p",17.98,"x","k","t","n",5.14,26.57,"n","f","f","d","u"
"28517","p",15.52,"s","k","t","w",4.79,25.54,"n","f","f","g","a"
"28518","p",16.09,"s","k","t","n",5.5,26.23,"n","f","f","l","u"
"28519","p",12.59,"x","k","t","w",4.92,24.05,"n","f","f","l","u"
"28520","p",11.92,"x","g","t","w",5.26,25.81,"n","f","f","l","a"
"28521","p",15.07,"s","r","t","n",4.75,23.68,"n","f","f","g","u"
"28522","p",10.22,"f","g","t","w",4.75,22.85,"n","f","f","l","a"
"28523","p",13.26,"f","r","t","n",5.2,25.71,"n","f","f","d","a"
"28524","p",15.78,"x","g","t","b",5.1,25.27,"r","f","f","d","a"
"28525","p",14.76,"x","n","t","w",5.4,28.79,"n","f","f","g","a"
"28526","p",13.8,"s","g","t","w",5.19,24.97,"r","f","f","g","u"
"28527","p",13.46,"s","g","t","n",4.76,24.42,"n","f","f","d","u"
"28528","p",16.36,"x","r","t","n",5.65,26.4,"g","f","f","l","a"
"28529","p",17.59,"f","g","t","b",5.17,28.36,"n","f","f","g","u"
"28530","p",10.91,"s","k","t","w",4.99,24.56,"g","f","f","d","a"
"28531","p",16.69,"f","g","t","n",5.54,26.94,"n","f","f","g","a"
"28532","p",14.45,"s","n","t","w",5.15,26.43,"g","f","f","g","u"
"28533","p",15.33,"s","k","t","w",4.66,23.8,"r","f","f","g","a"
"28534","p",11.67,"x","k","t","b",4.68,26.48,"g","f","f","d","u"
"28535","p",12.76,"f","n","t","w",5.6,25.77,"g","f","f","d","a"
"28536","p",16.71,"f","n","t","w",5.27,26.42,"g","f","f","d","a"
"28537","p",14.86,"s","n","t","w",5.65,27.62,"r","f","f","g","a"
"28538","p",14.63,"x","n","t","b",5.03,25.11,"r","f","f","g","u"
"28539","p",12.57,"s","k","t","n",5.33,27.15,"r","f","f","d","u"
"28540","p",15.33,"x","k","t","w",4.77,24.27,"r","f","f","g","u"
"28541","p",15.68,"x","r","t","n",5.4,27.74,"g","f","f","l","u"
"28542","p",13.72,"s","n","t","n",5.44,28.51,"n","f","f","l","a"
"28543","p",15.76,"f","r","t","n",5.25,27.55,"r","f","f","d","a"
"28544","p",12.4,"f","k","t","w",5.11,25.37,"r","f","f","d","u"
"28545","p",14.95,"x","n","t","b",4.97,24.53,"r","f","f","g","a"
"28546","p",14.14,"s","k","t","w",5.15,26.61,"n","f","f","l","a"
"28547","p",12.89,"s","r","t","b",5.24,26.42,"g","f","f","l","u"
"28548","p",9.59,"s","k","t","b",4.56,24.12,"g","f","f","g","a"
"28549","p",13.74,"s","n","t","w",5.25,28.46,"r","f","f","l","u"
"28550","p",15.18,"s","k","t","b",5.54,26.43,"g","f","f","d","u"
"28551","p",14.61,"x","g","t","n",4.87,23.99,"r","f","f","l","u"
"28552","p",14.96,"f","n","t","n",5.2,26.49,"r","f","f","g","u"
"28553","p",8.25,"f","n","t","b",4.89,24.34,"n","f","f","g","a"
"28554","p",13.01,"x","k","t","b",4.29,22.96,"r","f","f","d","a"
"28555","p",11.87,"f","g","t","w",4.83,24.96,"g","f","f","l","a"
"28556","p",14.25,"f","k","t","w",5.16,25.67,"n","f","f","g","a"
"28557","p",11.98,"s","k","t","b",5.13,25.1,"g","f","f","g","u"
"28558","p",12.21,"s","k","t","w",4.52,22.99,"g","f","f","g","u"
"28559","p",13.09,"x","n","t","b",5.19,26.44,"r","f","f","d","a"
"28560","p",16.18,"f","k","t","n",4.68,23.81,"r","f","f","d","a"
"28561","p",13.75,"x","k","t","w",4.59,24.6,"g","f","f","l","a"
"28562","p",15.86,"x","r","t","b",4.72,24.83,"g","f","f","g","a"
"28563","p",11.91,"s","r","t","w",5.06,25.42,"g","f","f","g","a"
"28564","p",13.19,"f","g","t","w",5.17,26.36,"r","f","f","l","a"
"28565","p",13,"x","g","t","b",4.74,22.67,"g","f","f","d","a"
"28566","p",9.65,"f","g","t","b",4.55,22.22,"n","f","f","g","a"
"28567","p",11,"s","g","t","n",4.96,26.43,"n","f","f","l","u"
"28568","p",14.41,"s","r","t","n",4.78,25.12,"n","f","f","g","a"
"28569","p",10.26,"x","g","t","n",4.42,24.57,"n","f","f","d","u"
"28570","p",10.42,"f","g","t","n",4.55,22.03,"r","f","f","g","a"
"28571","p",15.53,"s","k","t","n",5.36,27.33,"r","f","f","d","a"
"28572","p",13.46,"s","r","t","b",5.1,25.07,"g","f","f","d","u"
"28573","p",10.9,"x","r","t","b",4.85,23.28,"r","f","f","l","u"
"28574","p",18.04,"s","k","t","b",4.97,26.97,"g","f","f","g","a"
"28575","p",13.27,"x","r","t","b",5.24,25.84,"g","f","f","d","u"
"28576","p",18.53,"s","g","t","b",5.21,24.49,"r","f","f","d","a"
"28577","p",11.93,"s","g","t","n",5.04,26.13,"r","f","f","l","a"
